user_id,num_reviews,avg_rating,user_name
A108NCN4ENYOA,1,4.0,Veronique N. Deblois
A108NFRYSHI8N3,2,5.0,"\"Amy B. Gilner \"\"Likes Suspense\"\"\""
A108O1U91GPRY7,1,1.0,Stan Edington
A108P30XVUFKXY,1,1.0,Roberto A
A108QURKP990V4,2,5.0,Carrie Neely
A108VROOY4VBTW,1,5.0,Robin
A108ZNNB9PSJ9I,1,5.0,Luana Rubin (luana@artofsoul.net)
A1091PGZ1BUS57,1,5.0,"\"Persefoni \"\"danielle11\"\"\""
A1092NFZYDFP2,1,4.0,"\"Bryan Ringsted \"\"Gentle Devourer of Souls\"\"\""
A1092YNT0QKJLK,1,5.0,read2relax
A1098GHQ7TWQ4K,2,5.0,"\"John Findlay \"\"promusica\"\"\""
A1099Y67Q6R01N,1,5.0,shelli
A109DGBHB8RNC9,1,5.0,anomie
A109EEQIXF8AOY,1,5.0,ikroukov
A109FV61O2Y83G,2,4.0,Jeff Soyer
A109FW05W3HQ8R,1,1.0,Michael L.Gorodetsky
A109GZ8J8GLHEQ,1,4.0,"\"L. Hall \"\"Grandma\"\"\""
A109HAMLDXHLE4,1,5.0,Roc
A109HCKFB9M415,1,2.0,R. A. Broos
A109IJU48PKDH2,1,1.0,"\"Andre Bouchard \"\"abouch\"\"\""
A109J84Y1PRFJ7,1,5.0,Patrick H. Travis
A109LT4MPOAV2Y,1,5.0,Joanna Reesby
A109MI6CYQEUM2,1,4.0,Kristie L. Hayes
A109MNZX8QD4J7,1,1.0,"\"Trevis R. Badeaux \"\"writer\"\"\""
A109MPQKI93QFH,1,5.0,Rebecca
A109MYK8F3056R,1,5.0,A. Renee Gibson
A109N9KJIXMVU4,1,5.0,Dennis
A109SDWSMIHM2E,1,5.0,CC
A109T8058SZEKY,3,2.0,"\"C. Sikora \"\"Sirrin Anaa\"\"\""
A109TFXZTS0NI8,1,1.0,M. Olson
A109TQMVW9KOK3,1,5.0,"\"Joel Manley \"\"comic conoseir\"\"\""
A109UB1GLUESCW,1,5.0,I. TREKO
A10A8EMU0FLK49,1,5.0,Kristine M. Bryant
A10A9LKKQPK7XM,2,4.0,A. McKannon
A10AAKKOL2WXEV,5,5.0,Adam Clark
A10ABMQ51VVVEF,1,4.0,"\"Spiritual Seeker \"\"Kathy\"\"\""
A10AGB0HPDZHVL,1,5.0,Christian Colby
A10AN1EI8IZ0MN,1,3.0,Junaluska
A10AOP0CH7QN46,1,5.0,pcbbsn
A10AQHBXGZVW6T,1,5.0,"\"Oderda Giuseppina \"\"oderda\"\"\""
A10ATU4C70QSBJ,1,1.0,J. L. Lee
A10AZLGAHLAHUP,1,5.0,David stairs
A10BEM2T8NZFR9,1,5.0,Mike P
A10BGWUNEQRMC9,2,5.0,"\"\"\"mlsara\"\"\""
A10BK72TBDL7W9,1,5.0,"\"John League \"\"John\"\"\""
A10BL0YPPMZ2SQ,1,5.0,"\"\"\"realbillie\"\"\""
A10BRGJ0ZK4W4U,1,5.0,A. Gonzalez
A10BTIJUJSO20V,6,5.0,T Riot
A10BU2NLKA43AB,1,4.0,Teaching Assistant
A10C3VILD8N2FF,1,3.0,madonnama
A10C41C3QIE214,1,5.0,Valerie Kahle
A10C5D887FDEFD,1,5.0,truthseeker
A10CA52VB1OVFA,13,4.384615384615385,Werrf (Werrf@AOL.com)
A10CAZEG6DWL9Y,1,5.0,Richard M. Keene
A10CLBIA3RFTAD,1,5.0,Brianna Mae
A10CRW7XRJBJ2G,2,4.5,jjme9
A10CS2VMYNOLDC,1,5.0,"Bernie Siegel, MD"
A10D4YOPS6NJBJ,1,4.0,"\"M. Fortin \"\"tape worm\"\"\""
A10D7AO9FKJID4,1,4.0,David
A10D8SPJDQ7H25,1,1.0,Steve Simon
A10D8ZDBSJGQRW,2,5.0,Charlize
A10DDDMKCHYIKQ,2,3.5,Richard Cabral
A10DI032RIJFUD,1,5.0,RHR
A10DIOVUD638IW,8,5.0,Derek Davidson
A10DMT9MXHX9TF,7,3.7142857142857144,David H. Stebbing
A10DMVBIDLNQ5L,1,1.0,S. Osborne
A10DPQ9LI9PBGP,1,5.0,Portland Wilson
A10DQEGGFWENTM,1,5.0,"\"Bill J. Collins \"\"POPIE\"\"\""
A10DTLF1LXFY0V,1,5.0,A. R. Chase
A10DUJH25EJ88W,2,4.5,"\"anphys \"\"ancphys\"\"\""
A10DUQW5XDQ5GN,1,1.0,Marjaine Batiste
A10E0QIK5T6EOG,2,5.0,Tristan Howard
A10E52DJQ0Z2K4,7,5.0,cheryl
A10E5A89C2W8JR,1,4.0,J. W. Morgan
A10E8KLIXCWV0Z,1,5.0,Christine Mccarthy
A10E9ZHUYS9WI7,2,3.0,"\"Texas Jane \"\"kmcreedz2mch\"\"\""
A10EA3G8W81SLW,1,5.0,"\"\"\"kitkatkrunch\"\"\""
A10EBPG9FC4UNE,3,5.0,ALEXANDER SHUSTER
A10EBSBGEL14P4,1,1.0,"\"Brad R. Adams \"\"Warrior of the Light\"\"\""
A10EEHLMQAVBP7,1,5.0,Sean Park
A10EH04EN79FM3,3,5.0,Jeremy King
A10EIAKSDJUV5C,2,4.0,Wendy Kallery
A10EJKZ34Y4XD7,3,2.6666666666666665,"\"Johnw \"\"johnw1101\"\"\""
A10ENCDVGLUX4D,1,5.0,Kendra
A10ER4C5IVTSMA,22,3.3636363636363638,Markos
A10EVEJT3EIURK,2,3.5,"\"hannah \"\"hannah\"\"\""
A10EXC49Y15IU6,2,4.5,Willie Jones
A10F2UZX5O9DHX,5,5.0,True Crime Grrl
A10F7JWLUGPTLU,1,5.0,J. Lazarus
A10FGN2N6516QS,1,5.0,Dean E Reents
A10FK5CGYTZV44,2,4.0,Diane Wilson
A10FL48RQ59K99,1,5.0,P. Wales
A10FP8QA2ZS3OZ,3,5.0,will62
A10FYIDWAV9ISY,1,2.0,Big Reader
A10FZEVNVP7PWV,2,3.0,Kathleen Ealand
A10G064LSPCZVE,2,5.0,bernadette@rattet.com
A10G9MA7ZNZKRU,3,4.0,"\"K \"\"Cindyjoy\"\"\""
A10GGABGHZZKMD,1,5.0,Cassie M.
A10GIB7BBPP9C9,1,5.0,agapi2012
A10GINCHYVXUJP,1,5.0,Stas
A10GOXFAQ3HWD,1,5.0,Amanda Wilcox
A10GQYK9VEE7FV,2,2.0,ManoaHI
A10GUE9EB2Q3GP,2,5.0,L. Breedveld
A10GYHX9ZQ7MYL,1,5.0,M. Gracely
A10H129D5JWB9G,2,5.0,Peter Mousiol
A10H3B5OWL1F5Z,2,5.0,Michele R. Bardsley
A10H3ZA9ZJ3OPM,1,3.0,Christopher Jongkind
A10H5KMJD7ED6E,1,1.0,"\"Diana Mercer \"\"diana1159\"\"\""
A10H6EUYMS25LT,1,5.0,David Bagner
A10HACV5OZIPJQ,2,5.0,"\"James M. Rust \"\"burner_63\"\"\""
A10HCSEK3K3MWG,5,4.2,P. Murray
A10HO360BDZ9NA,1,5.0,E. Woodworth
A10HUD3X4V3OM4,16,3.0625,Showme
A10HV50NS6U3VS,3,5.0,"\"\"\"radhe2k\"\"\""
A10HYB5HALUD4A,1,5.0,J. A. Cook
A10HYSJ57XWWID,1,5.0,Jessica L. Mauney
A10HYVRBTDDDIE,2,4.5,"\"\"\"gonzo_442\"\"\""
A10I14ZPE23RMC,3,2.0,Mick Houlahan
A10I15JC8QG5SA,1,2.0,"\"Don C. Peterson \"\"SgtP_USMC\"\"\""
A10I199V8AAHW8,6,4.0,"\"Eric Husher \"\"The Searat\"\"\""
A10I9RD6RYEZOK,1,5.0,Robert W. Battinkoff
A10I9Y3PK7JRCD,1,5.0,John Jenstad
A10IAURDCXVKCB,1,5.0,Gail Hannon-Sanchez
A10IFCQ0528WM,2,5.0,"\"Marlena Di Salvo \"\"Lover of God\"\"\""
A10IIPW2WFOD5U,1,5.0,Keah
A10IIY3N2UO607,1,5.0,Lawrence Ritter
A10IJQVG6CEPOL,1,5.0,"\"Gregory D. Guth \"\"Dude\"\"\""
A10IWNQRBU62T6,2,4.0,pseudonym
A10IZ5QPMVL5OG,1,5.0,Mary Anne
A10IZEKYJY95DR,1,5.0,charla
A10IZNMUSWZD0C,1,1.0,Monster Magnet
A10J6QM8TBPQ4U,2,4.0,anklesaria
A10J8DGMLL3HIS,1,5.0,Julie Cantrell
A10JD2KIGZIWD5,1,3.0,Star Elton
A10JGBNIJSZGA7,2,5.0,J. Bodnar
A10JHOM4CSUHJ1,4,4.0,Michael C Mack
A10JJHUKPLPMQX,1,5.0,Kay Deangelo
A10JP72O7EYNXQ,2,5.0,Mwhite75@aol.com
A10JRVYJNN8L3H,1,1.0,"\"\"\"dougou\"\"\""
A10JUL0BQUAF0L,1,5.0,B. Meade
A10JXHJ3Z57W68,1,5.0,"\"D. L. Bivens \"\"marvel lover\"\"\""
A10K025MY3BEL5,1,4.0,stiney
A10K8NK7374ZU3,1,5.0,J. Miller
A10KAS8SKVP5L7,1,4.0,W. Haller
A10KBKQGFR6IF2,1,5.0,Claudio C
A10KGMUH8EYBSJ,1,4.0,Andrew Fox
A10KJ56Z1N4KVV,1,5.0,S. Fisher
A10KJW1DFUQPM5,3,3.6666666666666665,S. L.
A10KJXSF0PULGH,1,4.0,"\"Tom Adept \"\"Tom\"\"\""
A10KK4E3DNJGUB,1,4.0,M. Bridenstine
A10KQUCYYO6NQB,1,5.0,lhipp@ptinet.net
A10KV5PS6NDG3F,1,5.0,D. Pare
A10KVTVZ3ONGSN,1,4.0,Death Metal90
A10KW3TR5A5IDF,1,5.0,J. Franznick
A10KXZ5L55CDYM,1,4.0,doglover
A10KYAZ7TVNP28,5,5.0,"\"Bobbie Crawford McCoy \"\"Nurture Your BOOKS\"\"\""
A10KZJQVCMST0U,1,5.0,Jack Wise
A10L0GH9RZ04GW,2,3.5,Stephen F. Abney
A10L2V10MYILW6,1,5.0,Jeff13
A10L8XPLYAK7SQ,17,3.8823529411764706,"\"John C. Silva \"\"History Teacher\"\"\""
A10LEQS1S4XN4V,3,5.0,"\"N. A. Hicks \"\"El Sandero\"\"\""
A10LFM2CAX0132,1,3.0,"\"\"\"puffyshoe4u\"\"\""
A10LIJIJ50BZNF,6,5.0,Brob
A10LMJZV39EYRQ,1,5.0,Andrea
A10LNXEBIOXS0S,1,2.0,"\"\"\"lisahelenw\"\"\""
A10LQ1OIE7X6MM,4,2.75,Michael Ochs
A10LU9LMK4NZ1N,1,4.0,"\"\"\"thuin\"\"\""
A10LUHUN2Y801O,3,5.0,"\"C. Krull \"\"ryetr\"\"\""
A10LUTD23PWO77,1,5.0,R9
A10LUZSEM7OB7,1,5.0,"\"Fishngame \"\"fishngame\"\"\""
A10LWBOIZCF2QT,67,4.850746268656716,Jerry Sanchez
A10LY67Y3EVVNG,2,4.0,Roger C. Carlson
A10M0H23QCT89A,1,5.0,Barbara A.
A10M6MLGPHT35B,4,5.0,"Pomona, in Colorado"
A10M6ZELXB924E,2,5.0,Arlene
A10M947KDRAKHV,1,5.0,micbravo
A10MCMIRAOW0O9,1,3.0,Mary
A10ML5U40P5G2,1,1.0,Inneedofgrace
A10MLGZO1GOMV2,1,1.0,Brian
A10MMLYOHFL6EJ,1,5.0,mmnovelist
A10MPNCFFIHANM,1,4.0,Marie B. Pinschmidt
A10MRH0SCMI7E2,1,5.0,"\"John P \"\"John P\"\"\""
A10MWII9QDRQQ3,2,5.0,Robert R Conrad
A10MWO996RLIAT,2,5.0,Grandma
A10MYPR471TZLV,1,5.0,M. C. Holland
A10N01VRJRSU0O,1,5.0,Gennie
A10N6COILN03X0,2,3.0,Jeff
A10N6HF1RGJES2,1,5.0,"\"Ramu S \"\"Sharma R\"\"\""
A10N843VX0CJF6,1,4.0,Heline G. Kottler
A10N8OFJ91JNID,1,5.0,"\"Curlylocks \"\"Curlylocks\"\"\""
A10NB9S1LANLM5,1,4.0,Lorraine Carson
A10NG351WS380D,4,4.0,"\"R. Macquarrie \"\"scsurfer\"\"\""
A10NJEVMC1UUDV,1,4.0,Pen Name
A10NQGSRB93BJC,1,4.0,"\"Martha \"\"Mrs. Eclectic\"\"\""
A10NQI6GE9VFVC,3,2.0,Tanaquil
A10NRWLCOC5D6T,1,5.0,Doug M.
A10NW078J5YENX,1,5.0,Kenneth Saladin
A10NYM9PSPUB5E,1,5.0,Pauletta Adams
A10NZL269H2Y3X,1,5.0,Jimmy D. Brown
A10O1UE6DMMBA1,1,5.0,Mogore
A10O20031PO49C,1,5.0,EJ
A10O5SLS7V5PF9,1,5.0,"\"Glenda W. Toro \"\"Glenda Jasper\"\"\""
A10O6EE5HKC6Q,1,5.0,Musslebeast
A10O7OUWL9GTIV,3,5.0,Melanie Sereny
A10OEF5KMU1A97,1,5.0,GentLgde@aol.com
A10OMQY4C9TGKV,1,5.0,Tristan
A10ON7VRRR03TH,1,5.0,"\"Shari L. B. Thompson \"\"mdshari2\"\"\""
A10OTZTFXVMSMJ,1,3.0,Shannan Taylor
A10OW3BQUCV5S1,1,5.0,"\"Hugh T. Harrington \"\"Hugh T. Harrington\"\"\""
A10P97KDVNYD8W,1,5.0,Jediah P. Logiodice
A10PB97DGZ9ZRC,4,5.0,M. Green
A10PDYWLG7QR68,2,5.0,Elizabeth
A10PESBA0FLCWV,2,4.5,"\"Karen Lewis \"\"Karen\"\"\""
A10PHAM7LXKQHX,1,5.0,"\"Catherine Hightower \"\"cathy\"\"\""
A10PIUQNH30BUU,1,5.0,"\"\"\"ontherocks@mediaone.net\"\"\""
A10PRKELYK1NQT,2,4.0,Kevin Kopsa
A10PTI2RB2OHEW,1,5.0,"\"Gabriel Voytas \"\"FreeGabe.com\"\"\""
A10PV0XW97JCRV,1,4.0,Robin L. Poses
A10PY4OAN5AYD5,1,5.0,STEVE ZORN
A10Q52XUY6B86W,1,3.0,Julie A Murff
A10QCHA2RX3KKN,1,4.0,Melanie Schurr
A10QG9SQBG4FLE,4,4.0,"\"\"\"jacobika\"\"\""
A10QM79DZEB12V,2,3.5,"\"\"\"thursdaychamps\"\"\""
A10QN686BJMFZB,1,5.0,"Steve in Apex, NC"
A10QSTGXNL2SFO,1,5.0,K.L. Adams
A10QULMB1DJ499,1,4.0,Gerald W. Green
A10QVTJM1Y9IGL,1,5.0,Rhonda J. Godfrey
A10QZ8E61YL6RH,1,3.0,"\"Frederic Garber \"\"aspiring writer\"\"\""
A10R4NL9O08EA,1,5.0,"\"M. Kelfalla \"\"2K12-er\"\"\""
A10R6QP5XU3ABS,1,5.0,Chris A
A10R84VV51QRAF,1,5.0,FePe
A10RCTKWN3AV7Y,2,3.0,Noone you would know
A10RE6ZUIB2P1P,1,4.0,NewMommy
A10RGHZCN1XHMQ,1,5.0,"\"Carlond Gray \"\"Grateful C\"\"\""
A10RH2AIO6ATR5,1,1.0,M
A10RIOS9MOL28W,1,5.0,"\"N. Train \"\"nolaskydog\"\"\""
A10RPB5CLPJ8HV,1,5.0,"\"Shirley \"\"Shirley\"\"\""
A10RQXL1JJIQOV,1,5.0,"\"N. K. Whiton \"\"Ken\"\"\""
A10RS8KD4X336P,2,5.0,"\"VG \"\"BZMom\"\"\""
A10RSMVF2MP59H,1,5.0,"\"Scott D. Bell \"\"Geek_Dad\"\"\""
A10RSZ1R5OWN1D,1,3.0,Leslie Hutchinson
A10RVJ1ETIM1BJ,1,3.0,Jessica L.
A10S0WCQRC6Y2V,1,5.0,Sande Hart
A10S5CJ0DOP89X,2,5.0,Teesie
A10SC5V5FCBEW5,1,3.0,"\"Heather G. Evans-smith \"\"book lover\"\"\""
A10SGFRZY9Z4BR,1,5.0,Copperfield
A10SI4RCCM42D7,1,5.0,Dom
A10SMU6QK9JWX5,4,5.0,C. Hansen
A10SN2M6ETKZH6,1,5.0,endbegin
A10SNJS9ZL4GJ8,1,5.0,Len
A10SPV2FPR99ZL,1,5.0,"\"K. Schreiber \"\"karenschreiber.com\"\"\""
A10SULRSC9ZCYC,1,3.0,Emily Wicks
A10SUXXRFVCNWW,1,5.0,Christine Null
A10SX8TKZLVW3U,2,5.0,"\"John J. Mangoni MD \"\"pediatrician\"\"\""
A10T3V4RRDCUVQ,3,4.666666666666667,Nathanael
A10T4HELAKMQF,1,5.0,Surfzup101
A10TAYMRLX0WNT,2,5.0,"\"Barbie Doll \"\"egyptologist dream\"\"\""
A10TB232WQQ1GM,4,4.75,"\"noname \"\"invisibird\"\"\""
A10TIXSIN0HVNF,1,3.0,Mark Fitzsimmons
A10TKG3QZUCA6S,1,4.0,argot@ozemail.com.au
A10TKQZ3YOK70B,1,5.0,"\"Jeffery Howard \"\"jhoward\"\"\""
A10TKZ2FDRME2B,1,1.0,Doctor Fang
A10TQ5V4R84HEB,5,2.0,"\"tina k. fusco \"\"tina k. fusco\"\"\""
A10TQDSXWIO0FN,5,1.8,Shawn G. Welch
A10TTLT2QOZ2E5,1,4.0,gvilkaitis@msn.com
A10TW9BCCEJ5YS,1,5.0,"\"Janna Murphy \"\"Princess\"\"\""
A10TXU3KT6SJ3L,1,5.0,Jennifer P
A10U0R5HW1E5NU,2,5.0,Donna Harned
A10U2JWSRAHO1W,1,5.0,raysammom
A10UC37WPMH5JW,4,4.75,Karen Vedder
A10UEMBQ7THMI1,1,5.0,Smart cookie
A10UGLPPKDKJR0,1,4.0,Clyde White
A10UJJ4XQ4O4ZK,3,4.333333333333333,i see the world
A10UY6FE9NCUTL,1,5.0,Azzia Stults
A10UYF97EFX3KZ,2,5.0,"\"Carole E. Langsdorf \"\"Rose\"\"\""
A10V05JA3JFZPT,1,5.0,marsetta lee [leemars2@aol.com]
A10V2SHBG2T2UG,3,2.6666666666666665,M. Jones
A10V3F90YZDBIS,1,5.0,"\"\"\"robbiekim\"\"\""
A10VA72BY1PNFN,1,5.0,Janet
A10VAOQQSOGD6C,1,5.0,TimCauser@Yahoo.com
A10VDQGOVNATW,2,5.0,khh09
A10VENYS5AVL9Y,1,4.0,Lisa Hopcroft
A10VFSEK5T06PO,2,5.0,Crystal T.
A10VHKR9CYW2C,1,5.0,Heather Soto
A10VI6VYAKRS9C,1,3.0,"\"K. Mccord \"\"armament\"\"\""
A10VJOPS8MQZZO,2,5.0,Marlene Verner
A10VK6WTL6ZBAW,1,5.0,Ron
A10VLD5LMEYLLY,1,5.0,John L. Whitlock
A10VMKAK2RHF2C,2,4.5,"\"Bernardo A. Mendonca \"\"Bernardo\"\"\""
A10VNJV6U1UIO3,1,1.0,needlewoman
A10VQ6Y9E4W4Z5,2,3.5,Luke Meyers
A10VYXVA885U15,1,2.0,michael giddens
A10W1UXUSYWPO,1,2.0,C. Normandy
A10W3KER2YQN40,1,4.0,"\"Timothy G. Gerlitz \"\"Tim Gerlitz\"\"\""
A10W6G1YC3QHA3,1,5.0,Joseph R. Cox
A10W82J8TSJTPV,2,4.0,Julien Musafia
A10W9E1ZIGOM5N,4,3.0,Meagan Pike
